(A)chondrite,id,Class,Country,latitude,longitude,ff,Group,Locality,mck,Month,Name,Petrologic type,Recovered weight,Shock stage,Synonyms,Type,wg,Year
,29912,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0862,,Asuka 880862,,0.0359129999999999,,,Stone,,1988.0
,31127,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2077,,Asuka 882077,,0.73876,,,Stone,,1988.0
,30795,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1745,,Asuka 881745,,0.0724699999999999,,,Stone,,1988.0
,30038,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0988,,Asuka 880988,,0.0306819999999999,,,Stone,,1988.0
,30397,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1347,,Asuka 881347,,0.0094489999999999,,,Stone,,1988.0
,29917,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0867,,Asuka 880867,,0.038604,,,Stone,,1988.0
,31140,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2090,,Asuka 882090,,0.012558,,,Stone,,1988.0
,30801,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1751,,Asuka 881751,,0.011944,,,Stone,,1988.0
,30039,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0989,,Asuka 880989,,0.024129,,,Stone,,1988.0
,30400,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1350,,Asuka 881350,,0.052225,,,Stone,,1988.0
,29918,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0868,,Asuka 880868,,0.0033399999999999,,,Stone,,1988.0
,31142,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2092,,Asuka 882092,,0.07381,,,Stone,,1988.0
Achondrite,30807,Lunar,Antarctica,-72.8333,24.5,Find,LUN,Queen Maud Land,A2428.1757,,Asuka 881757,,0.44212,,Asuka-31,Stone,,1988.0
,30044,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0994,,Asuka 880994,,0.06352,,,Stone,,1988.0
,30403,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1353,,Asuka 881353,,0.00422,,,Stone,,1988.0
,29922,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0872,,Asuka 880872,,0.009994,,,Stone,,1988.0
,31146,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2096,,Asuka 882096,,0.056745,,,Stone,,1988.0
,30814,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1764,,Asuka 881764,,0.030998,,,Stone,,1988.0
,30047,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0997,,Asuka 880997,,0.20102,,,Stone,,1988.0
,30406,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1356,,Asuka 881356,,1.40355,,,Stone,,1988.0
,29923,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0873,,Asuka 880873,,0.0106059999999999,,,Stone,,1988.0
,31152,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2102,,Asuka 882102,,0.99245,,,Stone,,1988.0
,30821,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1771,,Asuka 881771,,0.051957,,,Stone,,1988.0
,30050,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1000,,Asuka 881000,,0.8488600000000001,,,Stone,,1988.0
,30413,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1363,,Asuka 881363,,0.10542,,,Stone,,1988.0
,29928,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0878,,Asuka 880878,,0.030821,,,Stone,,1988.0
,31156,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2106,,Asuka 882106,,0.29034,,,Stone,,1988.0
,30822,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1772,,Asuka 881772,,0.012228,,,Stone,,1988.0
,30052,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1002,,Asuka 881002,,0.22698,,,Stone,,1988.0
,30419,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1369,,Asuka 881369,,0.000725,,,Stone,,1988.0
,29933,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0883,,Asuka 880883,,0.019442,,,Stone,,1988.0
,31160,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2110,,Asuka 882110,,0.0662099999999999,,,Stone,,1988.0
,30828,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1778,,Asuka 881778,,0.0590319999999999,,,Stone,,1988.0
,30061,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1011,,Asuka 881011,,0.24258,,,Stone,,1988.0
,30424,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1374,,Asuka 881374,,0.044954,,,Stone,,1988.0
,29944,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0894,,Asuka 880894,,0.032422,,,Stone,,1988.0
,31164,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2114,,Asuka 882114,,0.85561,,,Stone,,1988.0
,30838,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1788,,Asuka 881788,,0.00658,,,Stone,,1988.0
,30062,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1012,,Asuka 881012,,0.09517,,,Stone,,1988.0
,30425,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1375,,Asuka 881375,,0.17354,,,Stone,,1988.0
,29946,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0896,,Asuka 880896,,0.052115,,,Stone,,1988.0
,31166,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2116,,Asuka 882116,,0.1638,,,Stone,,1988.0
,30859,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1809,,Asuka 881809,,0.18213,,,Stone,,1988.0
,30063,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1013,,Asuka 881013,,0.1668,,,Stone,,1988.0
,30426,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1376,,Asuka 881376,,0.42967,,,Stone,,1988.0
,29948,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0898,,Asuka 880898,,0.002536,,,Stone,,1988.0
,31171,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2121,,Asuka 882121,,3.686,,,Stone,,1988.0
,30871,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1821,,Asuka 881821,,0.45669,,,Stone,,1988.0
,30072,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1022,,Asuka 881022,,0.05568,,,Stone,,1988.0
,30430,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1380,,Asuka 881380,,1.20208,,,Stone,,1988.0
,29950,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0900,,Asuka 880900,,0.022003,,,Stone,,1988.0
,31173,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.2123,,Asuka 882123,,0.021828,,,Stone,,1988.0
,30875,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1825,,Asuka 881825,,0.002621,,,Stone,,1988.0
,30073,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1023,,Asuka 881023,,0.20132,,,Stone,,1988.0
Achondrite,30438,Eucrite,Antarctica,-72.8333,24.5,Find,EUC,Queen Maud Land,A2428.1388,,Asuka 881388,,0.01692,,,Stone,,1988.0
,29951,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0901,,Asuka 880901,,0.01214,,,Stone,,1988.0
,31177,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2429.003,,Asuka 9003,,0.001696,,,Stone,,1990.0
,30877,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1827,,Asuka 881827,,0.00455,,,Stone,,1988.0
,30080,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1030,,Asuka 881030,,0.011957,,,Stone,,1988.0
,30441,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1391,,Asuka 881391,,0.030469,,,Stone,,1988.0
,29953,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0903,,Asuka 880903,,0.013235,,,Stone,,1988.0
Chondrite,31178,Ordinary,Antarctica,-72.8333,24.5,Find,L,Queen Maud Land,A2429.004,,Asuka 9004,6,0.1989199999999999,,,Stone,,1990.0
,30886,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1836,,Asuka 881836,,0.2183,,,Stone,,1988.0
,30082,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1032,,Asuka 881032,,0.0146229999999999,,,Stone,,1988.0
,30442,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1392,,Asuka 881392,,0.051499,,,Stone,,1988.0
,29957,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0907,,Asuka 880907,,0.049731,,,Stone,,1988.0
Chondrite,31181,Ordinary,Antarctica,-72.8333,24.5,Find,H,Queen Maud Land,A2429.007,,Asuka 9007,3,0.09426,,,Stone,,1990.0
,30887,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1837,,Asuka 881837,,0.055575,,,Stone,,1988.0
,30089,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1039,,Asuka 881039,,0.13875,,,Stone,,1988.0
Achondrite,30444,Eucrite,Antarctica,-72.8333,24.5,Find,EUC,Queen Maud Land,A2428.1394,,Asuka 881394,,0.07092,,,Stone,,1988.0
,29963,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0913,,Asuka 880913,,0.057715,,,Stone,,1988.0
,31183,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2429.009,,Asuka 9009,,0.001875,,,Stone,,1990.0
,30890,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1840,,Asuka 881840,,0.002356,,,Stone,,1988.0
,30093,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1043,,Asuka 881043,,0.39047,,,Stone,,1988.0
,30447,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1397,,Asuka 881397,,0.038503,,,Stone,,1988.0
,29967,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0917,,Asuka 880917,,0.058905,,,Stone,,1988.0
,31196,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2429.022,,Asuka 9022,,0.010579,,,Stone,,1990.0
,30899,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1849,,Asuka 881849,,0.0525399999999999,,,Stone,,1988.0
,30094,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1044,,Asuka 881044,,0.37908,,,Stone,,1988.0
,30452,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1402,,Asuka 881402,,0.07411,,,Stone,,1988.0
,29974,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0924,,Asuka 880924,,0.14016,,,Stone,,1988.0
,31207,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2429.033,,Asuka 9033,,0.06939,,,Stone,,1990.0
,30901,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1851,,Asuka 881851,,0.03512,,,Stone,,1988.0
,30111,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1061,,Asuka 881061,,1.24418,,,Stone,,1988.0
,30455,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1405,,Asuka 881405,,0.08817,,,Stone,,1988.0
,29976,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0926,,Asuka 880926,,0.08247,,,Stone,,1988.0
,31209,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2429.035,,Asuka 9035,,0.12869,,,Stone,,1990.0
,30905,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1855,,Asuka 881855,,1.34304,,,Stone,,1988.0
,30114,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1064,,Asuka 881064,,0.053292,,,Stone,,1988.0
,30466,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1416,,Asuka 881416,,0.048692,,,Stone,,1988.0
,29977,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0927,,Asuka 880927,,0.0005909999999999,,,Stone,,1988.0
,31211,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2429.037,,Asuka 9037,,0.014347,,,Stone,,1990.0
Chondrite,30906,Ordinary,Antarctica,-72.8333,24.5,Find,L,Queen Maud Land,A2428.1856,,Asuka 881856,4,0.5716100000000001,,,Stone,,1988.0
,30117,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1067,,Asuka 881067,,0.62734,,,Stone,,1988.0
,30468,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1418,,Asuka 881418,,0.026501,,,Stone,,1988.0
,29997,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0947,,Asuka 880947,,0.0253,,,Stone,,1988.0
,31212,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2429.038,,Asuka 9038,,0.004313,,,Stone,,1990.0
,30913,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1863,,Asuka 881863,,0.0867,,,Stone,,1988.0
,30125,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1075,,Asuka 881075,,1.01556,,,Stone,,1988.0
,30471,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1421,,Asuka 881421,,0.4017,,,Stone,,1988.0
,30003,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0953,,Asuka 880953,,0.032357,,,Stone,,1988.0
,31215,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2429.041,,Asuka 9041,,0.020201,,,Stone,,1990.0
,30926,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1876,,Asuka 881876,,0.21266,,,Stone,,1988.0
,30127,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1077,,Asuka 881077,,0.13644,,,Stone,,1988.0
,30474,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1424,,Asuka 881424,,0.017712,,,Stone,,1988.0
,30010,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0960,,Asuka 880960,,0.0218569999999999,,,Stone,,1988.0
Chondrite,31224,Ordinary,Mexico,26.8,-105.4167,Find,H,Chihuahua,A25,,Abajo,5,0.331,,,Stone,,1982.0
,30930,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1880,,Asuka 881880,,0.07203,,,Stone,,1988.0
,30128,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1078,,Asuka 881078,,0.058953,,,Stone,,1988.0
,30475,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1425,,Asuka 881425,,0.013371,,,Stone,,1988.0
,30012,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0962,,Asuka 880962,,0.039465,,,Stone,,1988.0
,31230,,,30.8333,-70.4167,,,,A2570,June,Atlantic Ocean,,0.17,,,,,1809.0
,30933,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1883,,Asuka 881883,,0.051308,,,Stone,,1988.0
,30134,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1084,,Asuka 881084,,0.07644,,,Stone,,1988.0
,30476,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1426,,Asuka 881426,,0.29775,,,Stone,,1988.0
,30019,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0969,,Asuka 880969,,0.016619,,,Stone,,1988.0
Chondrite,31232,Ordinary,USA,34.3167,-96.15,Fall,L,Oklahoma,A2590,September,Atoka,6,0.475,,,Stone,,1945.0
,30940,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1890,,Asuka 881890,,0.17846,,,Stone,,1988.0
,30139,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1089,,Asuka 881089,,0.009904,,,Stone,,1988.0
,30477,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1427,,Asuka 881427,,0.03224,,,Stone,,1988.0
,30020,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0970,,Asuka 880970,,0.01669,,,Stone,,1988.0
,31239,,Germany,48.3667,10.8833,Fall,,Bayern,A2650,,Augsburg (952),,,,,Stone,,952.0
,30941,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1891,,Asuka 881891,,0.17458,,,Stone,,1988.0
,30140,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1090,,Asuka 881090,,0.14279,,,Stone,,1988.0
,30491,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1441,,Asuka 881441,,0.004934,,,Stone,,1988.0
Chondrite,30021,Ordinary,Antarctica,-72.8333,24.5,Find,L,Queen Maud Land,A2428.0971,,Asuka 880971,5,0.021442,,,Stone,,1988.0
,31241,Medium octahedrite,USA,38.1667,-79.0833,Find,IIIAB,Virginia,A2680,,Augusta County,Om,76.0,,Staunton No. 4,Iron,,1858.0
,30951,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1901,,Asuka 881901,,0.10346,,,Stone,,1988.0
,30141,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1091,,Asuka 881091,,1.04954,,,Stone,,1988.0
,30512,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1462,,Asuka 881462,,0.23685,,,Stone,,1988.0
,30025,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0975,,Asuka 880975,,0.38733,,,Stone,,1988.0
Chondrite,31249,Enstatite,Pakistan,32.1,71.8,Fall,EH,Punjab,A280,May,Adhi Kot,4,4.239,S4,,Stone,,1919.0
,30952,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1902,,Asuka 881902,,0.90787,,,Stone,,1988.0
,30143,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1093,,Asuka 881093,,0.026327,,,Stone,,1988.0
,30520,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1470,,Asuka 881470,,0.0607599999999999,,,Stone,,1988.0
,30028,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0978,,Asuka 880978,,0.034378,,,Stone,,1988.0
,31250,Pallasite,,,,Find,PAL,,A2810,,Australia,,,,,Stony-Iron,,1880.0
,30960,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1910,,Asuka 881910,,0.3581999999999999,,,Stone,,1988.0
,30144,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1094,,Asuka 881094,,1.76721,,,Stone,,1988.0
,30526,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1476,,Asuka 881476,,0.11137,,,Stone,,1988.0
,30031,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0981,,Asuka 880981,,0.031619,,,Stone,,1988.0
Chondrite,31257,Ordinary,Uganda,2.7167,32.8333,Fall,L,Omoro County,A2910,July,Awere,4,0.134,,,Stone,,1968.0
Chondrite,30963,Ordinary,Antarctica,-72.8333,24.5,Find,LL,Queen Maud Land,A2428.1913,,Asuka 881913,6,1.62497,,,Stone,,1988.0
,30145,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1095,,Asuka 881095,,0.0648199999999999,,,Stone,,1988.0
,30528,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1478,,Asuka 881478,,0.11379,,,Stone,,1988.0
,30041,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.0991,,Asuka 880991,,3.569,,,Stone,,1988.0
Chondrite,31258,Carbonaceous,USA,31.66,-96.9717,Find,CV,Texas,A2915,,Axtell,3,6.2,,,Stone,,1943.0
,30967,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1917,,Asuka 881917,,0.1495699999999999,,,Stone,,1988.0
,30150,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1100,,Asuka 881100,,0.052011,,,Stone,,1988.0
,30532,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1482,,Asuka 881482,,0.008698,,,Stone,,1988.0
,30059,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1009,,Asuka 881009,,0.11267,,,Stone,,1988.0
,31266,,Mongolia,44.8667,95.4167,Find,IAB,,A330,,Adzhi-Bogdo (iron),,,,Adzhi-Bogdo II,Iron,,
,30969,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1919,,Asuka 881919,,0.83292,,,Stone,,1988.0
,30151,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1101,,Asuka 881101,,0.20418,,,Stone,,1988.0
,30533,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1483,,Asuka 881483,,0.007876,,,Stone,,1988.0
,30067,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1017,,Asuka 881017,,0.82536,,,Stone,,1988.0
,31268,,Greece,,,Fall,,,A350,,Aegospotami,,,,,Stone,,-465.0
,30970,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1920,,Asuka 881920,,0.031365,,,Stone,,1988.0
,30154,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1104,,Asuka 881104,,0.08259,,,Stone,,1988.0
,30536,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1486,,Asuka 881486,,0.006323,,,Stone,,1988.0
,30076,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1026,,Asuka 881026,,0.1129,,,Stone,,1988.0
Chondrite,31269,Ordinary,France,44.2167,0.6167,Fall,H,Lot-et-Garonne,A370,September,Agen,5,30.0,,Galapian v. Agen | Monclar-d'Agenais,Stone,,1814.0
,30972,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1922,,Asuka 881922,,0.042114,,,Stone,,1988.0
,30162,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1112,,Asuka 881112,,0.06063,,,Stone,,1988.0
,30549,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1499,,Asuka 881499,,0.004954,,,Stone,,1988.0
,30077,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1027,,Asuka 881027,,0.019915,,,Stone,,1988.0
Chondrite,31284,Ordinary,Algeria,27.4789,4.1981,Find,L,Tamanrasset,A527.008,April,Aguemour 008,4,0.079,S2,,Stone,W2,1992.0
,30975,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1925,,Asuka 881925,,3.273,,,Stone,,1988.0
,30163,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1113,,Asuka 881113,,0.023725,,,Stone,,1988.0
,30555,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1505,,Asuka 881505,,0.022745,,,Stone,,1988.0
,30087,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1037,,Asuka 881037,,0.43754,,,Stone,,1988.0
Chondrite,31291,Ordinary,Algeria,27.5097,4.1611,Find,L,Tamanrasset,A527.015,March,Aguemour 015,5,1.106,S3,,Stone,W1,1993.0
,30976,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1926,,Asuka 881926,,0.08403,,,Stone,,1988.0
,30177,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1127,,Asuka 881127,,0.16193,,,Stone,,1988.0
,30564,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1514,,Asuka 881514,,0.016183,,,Stone,,1988.0
,30088,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1038,,Asuka 881038,,0.089,,,Stone,,1988.0
Chondrite,31301,Ordinary,Niger,19.0833,8.3833,Fall,L,,A670,,Aïr,6,24.0,,Iferouane,Stone,,1925.0
,30980,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1930,,Asuka 881930,,0.019216,,,Stone,,1988.0
,30182,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1132,,Asuka 881132,,0.0899399999999999,,,Stone,,1988.0
,30565,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1515,,Asuka 881515,,0.021609,,,Stone,,1988.0
,30090,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1040,,Asuka 881040,,0.04535,,,Stone,,1988.0
Chondrite,31309,Ordinary,Nigeria,8.9167,8.4333,Fall,H,,A780,July,Akwanga,,3.0,,,Stone,,1959.0
Achondrite,30981,Ureilite,Antarctica,-72.8333,24.5,Find,URE,Queen Maud Land,A2428.1931,,Asuka 881931,,0.15362,,,Stone,,1988.0
,30192,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1142,,Asuka 881142,,0.37353,,,Stone,,1988.0
,30571,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1521,,Asuka 881521,,0.003699,,,Stone,,1988.0
,30092,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1042,,Asuka 881042,,0.22794,,,Stone,,1988.0
Chondrite,31311,Enstatite,Canada,54.2153,-113.0064,Fall,EH,Alberta,A80,June,Abee,,107.0,S2-S5,Abbe,Stone,,1952.0
Chondrite,30983,Ordinary,Antarctica,-72.8333,24.5,Find,H,Queen Maud Land,A2428.1933,,Asuka 881933,6,0.041692,,,Stone,,1988.0
,30199,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1149,,Asuka 881149,,0.009748,,,Stone,,1988.0
,30581,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1531,,Asuka 881531,,0.0055039999999999,,,Stone,,1988.0
,30103,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1053,,Asuka 881053,,0.045067,,,Stone,,1988.0
Chondrite,31312,Carbonaceous,France,44.1167,4.0833,Fall,CI,Gard,A820,March,Alais,1,6.0,,Allais | Valence,Stone,,1806.0
,30993,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1943,,Asuka 881943,,0.06613,,,Stone,,1988.0
,30203,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1153,,Asuka 881153,,0.0867,,,Stone,,1988.0
,30583,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1533,,Asuka 881533,,0.051863,,,Stone,,1988.0
,30105,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1055,,Asuka 881055,,0.07457,,,Stone,,1988.0
Chondrite,31313,Ordinary,USA,32.9,-105.9333,Find,H,New Mexico,A830,,Alamogordo,5,13.6,S3,Sacramento Peak,Stone,,1938.0
,30994,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1944,,Asuka 881944,,0.07966,,,Stone,,1988.0
,30205,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1155,,Asuka 881155,,0.0741,,,Stone,,1988.0
Chondrite,30585,Carbonaceous,Antarctica,-72.8333,24.5,Find,CO,Queen Maud Land,A2428.1535,,Asuka 881535,3,0.001583,,,Stone,,1988.0
,30106,,Antarctica,-72.8333,24.5,Find,,Queen Maud Land,A2428.1056,,Asuka 881056,,0.98516,,,Stone,,1988.0
